,descriptions,id,scores
615,<START> 猪猪侠 勇闯 巨人 岛 次 意外 经营 <UNK> <UNK> 猪猪侠 意外 颗 <UNK> 杰克 找到 猪猪侠 委托 帮忙 寻回 丢失 <UNK> 巨鹅 猪猪侠 同伴们 千里迢迢 赶往 巨人岛 冒险 巨人岛 充满 危险 千辛万苦 猪猪侠 一行人 终于 来到 巨人 <UNK> 找到 巨鹅 巨人 发现 行踪 展开 穷追不舍 狙击 猪猪侠 一行人 <UNK> 找到 离开 巨人岛 方法 发现 杰克 真实 身份 邪恶 江洋大盗 维护 正义 猪猪侠 毅然 决然 <UNK> 杰克 展开 激烈 ©豆 瓣 <UNK> <UNK> <UNK> 陆双 祖晴 陈志荣 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25884865,1
616,<START> 斗茶 斗茶 中国 茶 文化 <UNK> 我国 古代 竞赛 方式 <UNK> <UNK> <UNK> <UNK> <UNK> 技艺 <UNK> 种 方法 中国 古代 <UNK> 高 表现 形式 乐凡 自幼 味觉 独特 天赋 品尝 味道 <UNK> <UNK> 利用 天赋 茶馆 客人们 斗茶 <UNK> 乐凡 迷上 美丽 女孩 洛凝 洛凝 青梅竹马 陆品茗 竟然 斗茶 高手 喜欢 洛凝 较量 上演 <UNK> 茶 高人 <UNK> <UNK> <UNK> <UNK> <UNK> 为师 悉心 教导 斗茶 大会 如火如荼 陆品茗 <UNK> 决赛 决赛 乐凡 克服 重重 困难 现身 赛场 硝烟 过后 <UNK> 乐凡 陆品茗 代表 斗茶 高 级别 水平 家族 走到 <UNK> <UNK> <UNK> <UNK> <UNK> 杨紫 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25899690,1
617,<START> 爱情 <UNK> <UNK> 终身 李小央 刘家毅 高东华 大学 时代 死党 兼 <UNK> 感情 要好 李小央 默默 喜欢 名为 陈心 漂亮 <UNK> 陈心 李小央 关怀 <UNK> 大哥哥 刘家毅 毕业 名 导游 女友 <UNK> 交往 多年 携手 步入 婚姻 殿堂 节骨 眼上 名叫 <UNK> 游客 走进 刘家毅 生活 <UNK> 高东华 <UNK> <UNK> 结婚 久 高东华 没 少 <UNK> 聪明 过人 妻子 <UNK> <UNK> 次 偶然 之中 <UNK> 一个 秘密 颠覆 高东华 世界 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 何润东 秦昊 周一围 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25907086,1
618,<START> 种 爱情 邹雨 名 律师 事业有成 遭遇 婚姻 不幸 妹妹 邹月 亦 陷入 <UNK> 公子 林 <UNK> 苦恋 之中 想 开 自杀 愤怒 邹雨 找到 林启 正 想 <UNK> 讨回 公道 发现 妹妹 一厢情愿 林启 <UNK> 无辜 场 意外 邹雨 再度 遇见 林启正 时间 推移 邹雨 坚强 善良 渐渐 吸引 林启正 后者 展开 热烈 追求 暗恋 邹雨 同事 <UNK> <UNK> <UNK> 远离 林启正 邹月 林启正 痴情 疯狂 亦 邹雨 心中 火热 感情 充满 不安 犹豫 种种 波折 邹雨 林启正 最终 走到 横空 杀出 林启正 青梅竹 <UNK> <UNK> 感情 再度 陷入 动荡 之中 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 刘亦菲 宋承宪 欧弟 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25911595,1
619,<START> <UNK> 一个 想要 挣脱 <UNK> 控制 青年 次 争执 失手 杀死 同村 痞子 被迫 逃亡 想 方式 逃离 安逸 生活 离开 之际 惊人 发现 宿命 早已 <UNK> 父亲 紧紧 <UNK> 走 留 一个 饱受 家庭 暴力 摧残 留守 女人 恋人 怀抱 找到 <UNK> 黑暗 绝望 女人 情夫 密谋 杀夫 <UNK> 死讯 真的 传来 情夫 <UNK> 不见 矢口否认 女人 次 陷入 绝望 一个 男人 生活 女人 带来 不仅仅 关心 一个 正直 <UNK> 老 村长 精心 设计 退休 晚年 生活 一生 <UNK> 信仰 本性 面前 轻易 低下 头 一个 <UNK> <UNK> 命运 蓝图 <UNK> <UNK> <UNK> 剥开 一个 <UNK> 深陷 <UNK> <UNK> <UNK> 罗芸 忻钰坤 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25917973,1
620,<START> 时间 <UNK> 期间 病毒 肆虐 姚远 林雨桐 以此 契机 相识 相知 <UNK> <UNK> 大学 深造 校园 之中 意外 重逢 <UNK> 姚远 林雨桐 走到 漫长 甜蜜 爱情 长跑 最终 携手 步入 婚姻 殿堂 阴差阳错 之中 分道扬镳 自此 无 姚远 名 工程师 结识 名为 沈馨 温柔 女子 父亲 姚 <UNK> 身体 好 姚远 沈馨 结婚 了却 父亲 心愿 结婚 <UNK> 大学 室友 乔治 带来 下落不明 林雨桐 当年 隐瞒 秘密 秘密 姚远 心中 五味杂陈 不知 未来 选择 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 郭品超 杨紫 焦恩俊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25918676,1
621,<START> 一个 <UNK> 农民 拉条子 镇上 一个 <UNK> 傻子 傻子 跟着 回 家 拉条子 贴 寻人 <UNK> 有人 认领 傻子 自称 傻子 家人 陆续 拉条子 傻子 卖 麻烦 接踵而至 拉条子 自知 上当 <UNK> <UNK> 想 明白 好事 成 <UNK> 农民 淳朴 办法 想 <UNK> 清白 寻找 傻子 成 一个 到处 <UNK> 别人 傻子 影片 短篇 小说 奔跑 月光 改编 陈建斌 自编 自导 自演 处女作 <UNK> <UNK> <UNK> 陈建斌 <UNK> 王学兵 陈建斌 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25926267,1
622,<START> 浪漫 天 降 新 上任 空姐 沙沙 即将 到来 飞行 感到 万分 期待 丝 紧张 飞机 无意 之中 得罪 名为 林子 男子 林子 拥有 英俊 帅气 外表 <UNK> 挥霍 <UNK> 一介 典型 钻石 王老五 <UNK> 为人 心思 细腻 体贴 善良 时间 推移 沙沙 林子 相互 吸引 真挚 感情 刁蛮 苛刻 <UNK> 白晶晶 风流倜傥 机长 <UNK> <UNK> 空姐 <UNK> 声名 显赫 明星 <UNK> 小小 <UNK> 个性 迥异 <UNK> 激烈 碰撞 <UNK> 喜剧 <UNK> ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 夏雨 <UNK> <UNK> 宁瀛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25928069,1
623,<START> 忍者 <UNK> 魅影 突击 港 城市 恢复 平静 反派 召集 <UNK> 卷土重来 勾结 外星 <UNK> <UNK> 试图 称霸 地球 忍者 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 并肩 作战 打击 恶徒 史莱德 逃脱 <UNK> 疯狂 科学家 <UNK> 笨拙 <UNK> <UNK> <UNK> <UNK> 联合 发布 一个 控制 世界 恶魔 计划 神龟们 史莱德 同伙 对抗 发现 正 面临 一个 邪恶 力量 反派 <UNK> 神龟们 面对 <UNK> 强大 对手 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Jeremy Howard <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Will <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 威尔·阿奈特 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25955779,1
624,<START> 太平轮 彼岸 20世纪 <UNK> 内战 快 结束 之际 台湾 医生 <UNK> <UNK> <UNK> <UNK> 台湾 通往 大陆 <UNK> 太平轮 购买 <UNK> 家庭 生计 表面 风平浪静 内心 停止 思念 战争 被迫 分离 恋人 雅子 弟弟 <UNK> 一心 想 大陆 搞 革命 苦难 家庭 <UNK> 严泽坤 偶遇 一面之缘 将军 雷义方 夫人 <UNK> <UNK> 兵佟 大庆 念念不忘 底层 女性 真 <UNK> 夫人 众人 相逢 班 台湾 太平轮 <UNK> 战乱 年代 <UNK> 命运 齿轮 开启 时代 小人物 何去何从 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 章子怡 金城武 宋慧乔 吴宇森 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25956520,1
625,<START> 十月 <UNK> 月光 夜总会 <UNK> 朱莎娇 爱上 港 大学生 祝展辉 朱莎娇 腹中 怀上 后者 孩子 <UNK> <UNK> 前往 纽约 深造 朱莎娇 只得 独自 生下 女儿 祝君 好 抚养 长大 善良 朱莎娇 收留 好 姐妹 儿子 文初 无奈 文初 <UNK> <UNK> <UNK> 发声 一晃眼 <UNK> 祝君 好 文初 长大 成人 某日 朱莎娇 再度 遇见 祝展辉 结识 祝展辉 弟子 司徒 礼信 文初 遇见 抛弃 生母 尽释前嫌 文初 母亲 还债 时间 推移 文初 司徒 礼信 爱上 善良 美丽 祝君 好 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 张智霖 陈乔恩 佘诗曼 叶念琛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25975323,1
626,<START> 悟空 传 这不 西游记 <UNK> 这是 悟空 故事 彼时 孙悟空 震撼 天地 齐天大圣 <UNK> 猴子 天庭 毁掉 花果 <UNK> 掌控 众生 命运 便 决心 天庭 对抗 毁掉 <UNK> 天庭 孙悟 <UNK> 爱 <UNK> 一生 宿敌 杨戬 思念 昔日 爱人 <UNK> <UNK> 身份 注定 <UNK> 相杀 不甘 命运 摆布 何止 孙悟空 没 想到 反抗 带来 浩劫 究竟 <UNK> <UNK> 热血 <UNK> 无奈 宿命 <UNK> 压抑 绝望 难道 命运 真的 早已 注定 悟空 不服 再次 <UNK> 金箍棒 <UNK> 烟消云散 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 彭于晏 倪妮 余文乐 郭子健 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26035290,1
627,<START> 怨灵 雪莲 <UNK> 曾 <UNK> <UNK> <UNK> <UNK> 嘟嘟 时尚 <UNK> 人类 天 驱车 前往 <UNK> 参加 好友 婚礼 途中 众人 目睹 车祸 现场 冷眼 <UNK> 并未 一线 生机 <UNK> <UNK> 援手 再度 上路 没 多久 车 <UNK> 抛锚 好不容易 车 <UNK> 服务区 夜幕 降临 气氛 诡异 雪莲 服务区 角落 探寻 没 找到 一个 人影 年轻 无所顾忌 聚在 <UNK> 狂欢 爱 吃 嘟嘟 <UNK> <UNK> <UNK> 对面 服务区 探险 自拍 以此 契机 诡异 恐怖 事件 相继 发生 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 姜潮 倪慕斯 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26051798,1
628,<START> 结婚 始终 找 想要 人生 女孩 文艺 独自 踏上 路途 前往 意大利 参加 小提琴 比赛 <UNK> <UNK> 短短 天 相处 内心 发生 变化 风流倜傥 <UNK> <UNK> 担任 <UNK> 女友 顾 小蕾 同居 多年 面对 小蕾 对方 父母 结婚 望而却步 酒店 烤鸭 师傅 <UNK> 担任 主管 老婆 <UNK> <UNK> 听计 <UNK> 好不 事业 <UNK> 发现 怀孕 夫妻俩 战争 <UNK> 曾 段 伤心 爱情 经历 <UNK> <UNK> <UNK> 拒绝 旧爱 <UNK> 全身 心地 <UNK> <UNK> 婚纱 全然 婚纱 设计师 <UNK> 充满 挚爱 关怀 目光 繁华 都市 <UNK> 爱情 <UNK> 奔忙 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 高圆圆 姜武 李晨 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26140241,1
629,<START> 情敌 蜜月 夏小雨 一家 <UNK> 网站 工作 负责 路 单身 男女 <UNK> <UNK> <UNK> 以此 撮合 <UNK> 夏 小雨 交往 多年 男友 许默 拥有 <UNK> <UNK> <UNK> <UNK> <UNK> 小雨 等待 男友 步入 婚姻 殿堂 传来 许默 劈腿 <UNK> 千金 叶静斯 订婚 消息 周云枫 夏小雨 <UNK> 上司 财政 吃 <UNK> 头痛 叶静斯 父亲 周云枫 身边 金主 叶静斯 下手 周云枫 夏小雨 假扮 情侣 <UNK> 许默 叶静斯 身边 从中 作梗 拆散 时间 推移 事态 发展 脱离 掌控 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 张雨绮 权相宇 霍建华 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26163541,1
630,<START> <UNK> 谷 查理 一个 假装 残疾 骗子 <UNK> 一个 无所事事 村长 自称 恶人 <UNK> <UNK> 真 一见倾心 余真 怀孕 男友 反目 出走 来到 此地 无依无靠 <UNK> <UNK> 邀 查理 阿炳 来到 家中 共度 晚餐 <UNK> <UNK> 真 故意 误 促成 好事 导致 怀孕 上当 难辨 亲生 父亲 照顾 余真 一日 发现 孩子 亲生 父亲 <UNK> 真 <UNK> 男友 换取 钱财 <UNK> 偶然 <UNK> 真 男友 想 孩子 实验 查理 阿炳 <UNK> 旧情 营救 余真 即将 出世 孩子 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 吴镇宇 江疏影 郑中基 谷德昭 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26219651,1
631,<START> <UNK> 魅影 故事 发生 三十年代 上海 顾维邦 名不见经传 小导演 次 偶然 遇见 名为 梦思凡 明星 一拍即合 拍摄 爱情 惊悚 电影 顾维邦 取名 夜半 歌声 顺利 <UNK> 纷纷 <UNK> 剧组 等待 开拍 顾维邦 拍摄 地点 选 <UNK> 电影院 很多 告诫 发生 耸人听闻 灵异 事件 <UNK> 久留 固执 顾维邦 在意 <UNK> 没 多久 剧组 接连 发生 怪事 扮演 主角 演员 离奇 死亡 众人 发现 事情 顾维邦 未婚妻 <UNK> 来到 剧组 想要 调查 事件 真相 牵扯 段 顾维邦 梦思凡 尘封 旧事 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> 林心如 杨祐宁 任达华 叶伟民 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26220725,1
632,<START> <UNK> 香港 大型 医院 外科 主任 医师 <UNK> 例行 <UNK> 接二连三 手术 神经 高度 紧张 加上 患者 <UNK> 情况 理想 无 <UNK> 使 精神 承受 压力 名 遭受 <UNK> 男子 紧急 送到 医院 对方 名叫 <UNK> 一个 胆大包天 狡诈 <UNK> 罪犯 头部 中枪 幸运 并未 创伤 昏迷 醒来 张 拒绝 手术 仿佛 正 耐心 等待 时机 监视 开枪 <UNK> 警官 <UNK> 高度 紧张 急于 对方 同伙 下落 为此 不惜 采用 非法 手段 <UNK> <UNK> 医院 短短 小时 警察 医生 悍匪 <UNK> 展开 <UNK> 角力 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> 赵薇 古天乐 钟汉良 杜琪峰 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26235349,1
633,<START> 神奇 马戏团 欧文 叔叔 经营 一家 动物 表演 闻名 马戏团 场 大火 叔叔 意外 去世 马戏团 <UNK> <UNK> <UNK> 继承 马戏团 重担 落在 欧文 身上 <UNK> 犹豫不决 叔叔 葬礼 欧文 <UNK> <UNK> <UNK> 继 <UNK> 戏团 宝藏 <UNK> <UNK> 盒 贴 吃 动物 <UNK> 交给 欧文 局势 混乱 <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26253783,1
634,<START> <UNK> 藏 一个 念念不忘 一个 偶然 <UNK> 名字 摄影师 耿耿 内心 掀起 万千 波澜 触动 回忆 <UNK> <UNK> 心动 少年 余淮 再度 闯进 思绪 记忆 时光 <UNK> 耿耿 学霸 余淮 成 同桌 结识 简单 <UNK> <UNK> 校园 充盈 专属 <UNK> 少女们 懵懂 青涩 怦然心动 勇敢 耿耿 余淮 拥有 约定 高考 耿耿 满怀 期待 憧憬 约定 兑现 余淮 忽然 消失 不见 年后 重逢 余淮 当年 未 <UNK> 句 话 不辞而别 秘密 耿耿 解答 段 耿耿于怀 过往 再度 面临 情感 抉择 本片 八月 长安 同名 小说 作品 改编 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 陈飞宇 <UNK> 惠英红 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26266919,1
